"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2010"	"2010"			Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Jan., 2011"	"2011/01"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Feb., 2011"	"2011/02"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Mar., 2011"	"2011/03"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Apr., 2011"	"2011/04"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"May, 2011"	"2011/05"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Jun., 2011"	"2011/06"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Jul., 2011"	"2011/07"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Aug., 2011"	"2011/08"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Sep., 2011"	"2011/09"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Oct., 2011"	"2011/10"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Nov., 2011"	"2011/11"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"	"Dec., 2011"	"2011/12"	Suppressed	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2011"	"2011"			Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Jan., 2012"	"2012/01"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Feb., 2012"	"2012/02"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Mar., 2012"	"2012/03"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Apr., 2012"	"2012/04"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"May, 2012"	"2012/05"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Jun., 2012"	"2012/06"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Jul., 2012"	"2012/07"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Aug., 2012"	"2012/08"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Sep., 2012"	"2012/09"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Oct., 2012"	"2012/10"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Nov., 2012"	"2012/11"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"	"Dec., 2012"	"2012/12"	Suppressed	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2012"	"2012"			Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Jan., 2013"	"2013/01"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Feb., 2013"	"2013/02"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Mar., 2013"	"2013/03"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Apr., 2013"	"2013/04"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"May, 2013"	"2013/05"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Jun., 2013"	"2013/06"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Jul., 2013"	"2013/07"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Aug., 2013"	"2013/08"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Sep., 2013"	"2013/09"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Oct., 2013"	"2013/10"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Nov., 2013"	"2013/11"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"	"Dec., 2013"	"2013/12"	Suppressed	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2013"	"2013"			Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Jan., 2014"	"2014/01"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Feb., 2014"	"2014/02"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Mar., 2014"	"2014/03"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Apr., 2014"	"2014/04"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"May, 2014"	"2014/05"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Jun., 2014"	"2014/06"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Jul., 2014"	"2014/07"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Aug., 2014"	"2014/08"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Sep., 2014"	"2014/09"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Oct., 2014"	"2014/10"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Nov., 2014"	"2014/11"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"	"Dec., 2014"	"2014/12"	Suppressed	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2014"	"2014"			Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Jan., 2015"	"2015/01"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Feb., 2015"	"2015/02"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Mar., 2015"	"2015/03"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Apr., 2015"	"2015/04"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"May, 2015"	"2015/05"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Jun., 2015"	"2015/06"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Jul., 2015"	"2015/07"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Aug., 2015"	"2015/08"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Sep., 2015"	"2015/09"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Oct., 2015"	"2015/10"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Nov., 2015"	"2015/11"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"	"Dec., 2015"	"2015/12"	Suppressed	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2015"	"2015"			Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Feb., 2016"	"2016/02"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Mar., 2016"	"2016/03"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Jul., 2016"	"2016/07"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Aug., 2016"	"2016/08"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Oct., 2016"	"2016/10"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"	"Dec., 2016"	"2016/12"	Suppressed	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2016"	"2016"			Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Jan., 2017"	"2017/01"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Feb., 2017"	"2017/02"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Mar., 2017"	"2017/03"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Apr., 2017"	"2017/04"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"May, 2017"	"2017/05"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Jun., 2017"	"2017/06"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Jul., 2017"	"2017/07"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Aug., 2017"	"2017/08"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Sep., 2017"	"2017/09"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Oct., 2017"	"2017/10"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Nov., 2017"	"2017/11"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"	"Dec., 2017"	"2017/12"	Suppressed	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"	"2017"	"2017"			Suppressed	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"85+ years"	"85+"					Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Jan., 2009"	"2009/01"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Feb., 2009"	"2009/02"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Mar., 2009"	"2009/03"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Apr., 2009"	"2009/04"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"May, 2009"	"2009/05"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Jun., 2009"	"2009/06"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Jul., 2009"	"2009/07"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Aug., 2009"	"2009/08"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Sep., 2009"	"2009/09"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Oct., 2009"	"2009/10"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Nov., 2009"	"2009/11"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"	"Dec., 2009"	"2009/12"	Suppressed	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2009"	"2009"			Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Jan., 2010"	"2010/01"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Feb., 2010"	"2010/02"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Mar., 2010"	"2010/03"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Apr., 2010"	"2010/04"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"May, 2010"	"2010/05"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Jun., 2010"	"2010/06"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Jul., 2010"	"2010/07"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Aug., 2010"	"2010/08"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Sep., 2010"	"2010/09"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Oct., 2010"	"2010/10"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Nov., 2010"	"2010/11"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"	"Dec., 2010"	"2010/12"	Suppressed	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2010"	"2010"			Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"Jan., 2011"	"2011/01"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"Feb., 2011"	"2011/02"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"Mar., 2011"	"2011/03"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"Apr., 2011"	"2011/04"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"May, 2011"	"2011/05"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"Jun., 2011"	"2011/06"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"Jul., 2011"	"2011/07"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"Aug., 2011"	"2011/08"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"Sep., 2011"	"2011/09"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"Oct., 2011"	"2011/10"	Suppressed	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"Not Stated"	"NS"	"2011"	"2011"	"Nov., 2011"	"2011/11"	Suppressed	Not Applicable	Not Applicable
